precip,snowfall,temp,timestamp,datetime
0,0,76.7,2012-04-15T16:00:00-04:00,2012-04-15 16:00:00-04:00
0,0,75.7,2012-04-15T17:00:00-04:00,2012-04-15 17:00:00-04:00
0,0,70.6,2012-04-15T18:00:00-04:00,2012-04-15 18:00:00-04:00
0,0,66.6,2012-04-15T19:00:00-04:00,2012-04-15 19:00:00-04:00
0,0,64.8,2012-04-15T20:00:00-04:00,2012-04-15 20:00:00-04:00
0,0,65.9,2012-04-15T21:00:00-04:00,2012-04-15 21:00:00-04:00
0,0,64.9,2012-04-15T22:00:00-04:00,2012-04-15 22:00:00-04:00
0,0,63.6,2012-04-15T23:00:00-04:00,2012-04-15 23:00:00-04:00
0,0,63.6,2012-04-16T00:00:00-04:00,2012-04-16 00:00:00-04:00
0,0,62.7,2012-04-16T01:00:00-04:00,2012-04-16 01:00:00-04:00
0,0,62.3,2012-04-16T02:00:00-04:00,2012-04-16 02:00:00-04:00
0,0,61.1,2012-04-16T03:00:00-04:00,2012-04-16 03:00:00-04:00
0,0,60.5,2012-04-16T04:00:00-04:00,2012-04-16 04:00:00-04:00
0,0,59.9,2012-04-16T05:00:00-04:00,2012-04-16 05:00:00-04:00
0,0,59.4,2012-04-16T06:00:00-04:00,2012-04-16 06:00:00-04:00
0,0,59.3,2012-04-16T07:00:00-04:00,2012-04-16 07:00:00-04:00
0,0,62.2,2012-04-16T08:00:00-04:00,2012-04-16 08:00:00-04:00
0,0,68.4,2012-04-16T09:00:00-04:00,2012-04-16 09:00:00-04:00
0,0,73.6,2012-04-16T10:00:00-04:00,2012-04-16 10:00:00-04:00
0,0,79.2,2012-04-16T11:00:00-04:00,2012-04-16 11:00:00-04:00
0,0,83.2,2012-04-16T12:00:00-04:00,2012-04-16 12:00:00-04:00
0,0,85.7,2012-04-16T13:00:00-04:00,2012-04-16 13:00:00-04:00
0,0,86.8,2012-04-16T14:00:00-04:00,2012-04-16 14:00:00-04:00
0,0,88.4,2012-04-16T15:00:00-04:00,2012-04-16 15:00:00-04:00
0,0,86.7,2012-04-16T16:00:00-04:00,2012-04-16 16:00:00-04:00
0,0,82.9,2012-04-16T17:00:00-04:00,2012-04-16 17:00:00-04:00
0,0,77,2012-04-16T18:00:00-04:00,2012-04-16 18:00:00-04:00
0,0,70.8,2012-04-16T19:00:00-04:00,2012-04-16 19:00:00-04:00
0,0,66.1,2012-04-16T20:00:00-04:00,2012-04-16 20:00:00-04:00
0,0,66.8,2012-04-16T21:00:00-04:00,2012-04-16 21:00:00-04:00
0,0,63.8,2012-04-16T22:00:00-04:00,2012-04-16 22:00:00-04:00
0,0,61.6,2012-04-16T23:00:00-04:00,2012-04-16 23:00:00-04:00
0,0,60.6,2012-04-17T00:00:00-04:00,2012-04-17 00:00:00-04:00
0,0,59.9,2012-04-17T01:00:00-04:00,2012-04-17 01:00:00-04:00
0,0,59.7,2012-04-17T02:00:00-04:00,2012-04-17 02:00:00-04:00
0,0,62,2012-04-17T03:00:00-04:00,2012-04-17 03:00:00-04:00
0,0,63.1,2012-04-17T04:00:00-04:00,2012-04-17 04:00:00-04:00
0,0,64.4,2012-04-17T05:00:00-04:00,2012-04-17 05:00:00-04:00
0,0,64.3,2012-04-17T06:00:00-04:00,2012-04-17 06:00:00-04:00
0,0,64.8,2012-04-17T07:00:00-04:00,2012-04-17 07:00:00-04:00
0,0,65.6,2012-04-17T08:00:00-04:00,2012-04-17 08:00:00-04:00
0,0,70.3,2012-04-17T09:00:00-04:00,2012-04-17 09:00:00-04:00
0,0,71.4,2012-04-17T10:00:00-04:00,2012-04-17 10:00:00-04:00
0,0,72.9,2012-04-17T11:00:00-04:00,2012-04-17 11:00:00-04:00
0,0,75.7,2012-04-17T12:00:00-04:00,2012-04-17 12:00:00-04:00
0,0,78.3,2012-04-17T13:00:00-04:00,2012-04-17 13:00:00-04:00
0,0,79.1,2012-04-17T14:00:00-04:00,2012-04-17 14:00:00-04:00
0,0,82,2012-04-17T15:00:00-04:00,2012-04-17 15:00:00-04:00
0,0,80.4,2012-04-17T16:00:00-04:00,2012-04-17 16:00:00-04:00
0,0,76.5,2012-04-17T17:00:00-04:00,2012-04-17 17:00:00-04:00
0,0,71,2012-04-17T18:00:00-04:00,2012-04-17 18:00:00-04:00
0,0,65.4,2012-04-17T19:00:00-04:00,2012-04-17 19:00:00-04:00
0,0,61.8,2012-04-17T20:00:00-04:00,2012-04-17 20:00:00-04:00
0,0,64.3,2012-04-17T21:00:00-04:00,2012-04-17 21:00:00-04:00
0,0,61.4,2012-04-17T22:00:00-04:00,2012-04-17 22:00:00-04:00
0,0,57.8,2012-04-17T23:00:00-04:00,2012-04-17 23:00:00-04:00
0,0,56.4,2012-04-18T00:00:00-04:00,2012-04-18 00:00:00-04:00
0,0,55,2012-04-18T01:00:00-04:00,2012-04-18 01:00:00-04:00
0,0,53.9,2012-04-18T02:00:00-04:00,2012-04-18 02:00:00-04:00
0,0,53.8,2012-04-18T03:00:00-04:00,2012-04-18 03:00:00-04:00
0,0,51.8,2012-04-18T04:00:00-04:00,2012-04-18 04:00:00-04:00
0,0,50,2012-04-18T05:00:00-04:00,2012-04-18 05:00:00-04:00
0,0,48,2012-04-18T06:00:00-04:00,2012-04-18 06:00:00-04:00
0,0,48.6,2012-04-18T07:00:00-04:00,2012-04-18 07:00:00-04:00
0,0,50.7,2012-04-18T08:00:00-04:00,2012-04-18 08:00:00-04:00
0,0,52,2012-04-18T09:00:00-04:00,2012-04-18 09:00:00-04:00
0,0,54.2,2012-04-18T10:00:00-04:00,2012-04-18 10:00:00-04:00
0,0,56.2,2012-04-18T11:00:00-04:00,2012-04-18 11:00:00-04:00
0,0,57.5,2012-04-18T12:00:00-04:00,2012-04-18 12:00:00-04:00
0,0,58.5,2012-04-18T13:00:00-04:00,2012-04-18 13:00:00-04:00
0,0,59.1,2012-04-18T14:00:00-04:00,2012-04-18 14:00:00-04:00
0,0,60.5,2012-04-18T15:00:00-04:00,2012-04-18 15:00:00-04:00
0,0,60.6,2012-04-18T16:00:00-04:00,2012-04-18 16:00:00-04:00
0,0,57.7,2012-04-18T17:00:00-04:00,2012-04-18 17:00:00-04:00
0,0,55.5,2012-04-18T18:00:00-04:00,2012-04-18 18:00:00-04:00
0,0,53.1,2012-04-18T19:00:00-04:00,2012-04-18 19:00:00-04:00
0,0,51.2,2012-04-18T20:00:00-04:00,2012-04-18 20:00:00-04:00
0,0,49,2012-04-18T21:00:00-04:00,2012-04-18 21:00:00-04:00
0,0,47.3,2012-04-18T22:00:00-04:00,2012-04-18 22:00:00-04:00
0,0,45.6,2012-04-18T23:00:00-04:00,2012-04-18 23:00:00-04:00
0,0,45.6,2012-04-19T00:00:00-04:00,2012-04-19 00:00:00-04:00
0,0,45.5,2012-04-19T01:00:00-04:00,2012-04-19 01:00:00-04:00
0,0,45.1,2012-04-19T02:00:00-04:00,2012-04-19 02:00:00-04:00
0,0,45.2,2012-04-19T03:00:00-04:00,2012-04-19 03:00:00-04:00
0,0,44.7,2012-04-19T04:00:00-04:00,2012-04-19 04:00:00-04:00
0,0,44,2012-04-19T05:00:00-04:00,2012-04-19 05:00:00-04:00
0,0,42.9,2012-04-19T06:00:00-04:00,2012-04-19 06:00:00-04:00
0,0,45.9,2012-04-19T07:00:00-04:00,2012-04-19 07:00:00-04:00
0,0,49.8,2012-04-19T08:00:00-04:00,2012-04-19 08:00:00-04:00
0,0,54.4,2012-04-19T09:00:00-04:00,2012-04-19 09:00:00-04:00
0,0,58.9,2012-04-19T10:00:00-04:00,2012-04-19 10:00:00-04:00
0,0,63,2012-04-19T11:00:00-04:00,2012-04-19 11:00:00-04:00
0,0,66.1,2012-04-19T12:00:00-04:00,2012-04-19 12:00:00-04:00
0,0,67.9,2012-04-19T13:00:00-04:00,2012-04-19 13:00:00-04:00
0,0,69,2012-04-19T14:00:00-04:00,2012-04-19 14:00:00-04:00
0,0,69,2012-04-19T15:00:00-04:00,2012-04-19 15:00:00-04:00
0,0,69.4,2012-04-19T16:00:00-04:00,2012-04-19 16:00:00-04:00
0,0,68.7,2012-04-19T17:00:00-04:00,2012-04-19 17:00:00-04:00
0,0,66,2012-04-19T18:00:00-04:00,2012-04-19 18:00:00-04:00
0,0,61.2,2012-04-19T19:00:00-04:00,2012-04-19 19:00:00-04:00
0,0,57.1,2012-04-19T20:00:00-04:00,2012-04-19 20:00:00-04:00
0,0,55,2012-04-19T21:00:00-04:00,2012-04-19 21:00:00-04:00
0,0,52.7,2012-04-19T22:00:00-04:00,2012-04-19 22:00:00-04:00
0,0,51.2,2012-04-19T23:00:00-04:00,2012-04-19 23:00:00-04:00
0,0,50.3,2012-04-20T00:00:00-04:00,2012-04-20 00:00:00-04:00
0,0,49.5,2012-04-20T01:00:00-04:00,2012-04-20 01:00:00-04:00
0,0,48.9,2012-04-20T02:00:00-04:00,2012-04-20 02:00:00-04:00
0,0,50.4,2012-04-20T03:00:00-04:00,2012-04-20 03:00:00-04:00
0,0,50.2,2012-04-20T04:00:00-04:00,2012-04-20 04:00:00-04:00
0,0,49.7,2012-04-20T05:00:00-04:00,2012-04-20 05:00:00-04:00
0,0,49.3,2012-04-20T06:00:00-04:00,2012-04-20 06:00:00-04:00
0,0,51,2012-04-20T07:00:00-04:00,2012-04-20 07:00:00-04:00
0,0,54.8,2012-04-20T08:00:00-04:00,2012-04-20 08:00:00-04:00
0,0,62.3,2012-04-20T09:00:00-04:00,2012-04-20 09:00:00-04:00
0,0,67.5,2012-04-20T10:00:00-04:00,2012-04-20 10:00:00-04:00
0,0,73.2,2012-04-20T11:00:00-04:00,2012-04-20 11:00:00-04:00
0,0,75.8,2012-04-20T12:00:00-04:00,2012-04-20 12:00:00-04:00
0,0,76.7,2012-04-20T13:00:00-04:00,2012-04-20 13:00:00-04:00
0,0,76.5,2012-04-20T14:00:00-04:00,2012-04-20 14:00:00-04:00
0,0,76.1,2012-04-20T15:00:00-04:00,2012-04-20 15:00:00-04:00
0,0,74.4,2012-04-20T16:00:00-04:00,2012-04-20 16:00:00-04:00
0,0,71.7,2012-04-20T17:00:00-04:00,2012-04-20 17:00:00-04:00
0,0,67.6,2012-04-20T18:00:00-04:00,2012-04-20 18:00:00-04:00
0,0,62.8,2012-04-20T19:00:00-04:00,2012-04-20 19:00:00-04:00
0,0,58.8,2012-04-20T20:00:00-04:00,2012-04-20 20:00:00-04:00
0,0,57.4,2012-04-20T21:00:00-04:00,2012-04-20 21:00:00-04:00
0,0,55.8,2012-04-20T22:00:00-04:00,2012-04-20 22:00:00-04:00
0,0,55.2,2012-04-20T23:00:00-04:00,2012-04-20 23:00:00-04:00
0,0,56.2,2012-04-21T00:00:00-04:00,2012-04-21 00:00:00-04:00
0,0,56,2012-04-21T01:00:00-04:00,2012-04-21 01:00:00-04:00
0,0,55.9,2012-04-21T02:00:00-04:00,2012-04-21 02:00:00-04:00
0,0,56.3,2012-04-21T03:00:00-04:00,2012-04-21 03:00:00-04:00
0,0,56.4,2012-04-21T04:00:00-04:00,2012-04-21 04:00:00-04:00
0,0,56.7,2012-04-21T05:00:00-04:00,2012-04-21 05:00:00-04:00
0,0,57.3,2012-04-21T06:00:00-04:00,2012-04-21 06:00:00-04:00
0,0,58,2012-04-21T07:00:00-04:00,2012-04-21 07:00:00-04:00
0,0,59.6,2012-04-21T08:00:00-04:00,2012-04-21 08:00:00-04:00
0,0,60.1,2012-04-21T09:00:00-04:00,2012-04-21 09:00:00-04:00
0,0,61.6,2012-04-21T10:00:00-04:00,2012-04-21 10:00:00-04:00
0,0,65.4,2012-04-21T11:00:00-04:00,2012-04-21 11:00:00-04:00
0,0,71.4,2012-04-21T12:00:00-04:00,2012-04-21 12:00:00-04:00
0,0,74.6,2012-04-21T13:00:00-04:00,2012-04-21 13:00:00-04:00
0,0,76.5,2012-04-21T14:00:00-04:00,2012-04-21 14:00:00-04:00
0,0,78.2,2012-04-21T15:00:00-04:00,2012-04-21 15:00:00-04:00
0,0,76.7,2012-04-21T16:00:00-04:00,2012-04-21 16:00:00-04:00
0,0,74,2012-04-21T17:00:00-04:00,2012-04-21 17:00:00-04:00
0,0,70.6,2012-04-21T18:00:00-04:00,2012-04-21 18:00:00-04:00
0,0,66.3,2012-04-21T19:00:00-04:00,2012-04-21 19:00:00-04:00
0,0,62.2,2012-04-21T20:00:00-04:00,2012-04-21 20:00:00-04:00
0,0,61,2012-04-21T21:00:00-04:00,2012-04-21 21:00:00-04:00
0,0,59.5,2012-04-21T22:00:00-04:00,2012-04-21 22:00:00-04:00
0,0,59,2012-04-21T23:00:00-04:00,2012-04-21 23:00:00-04:00
0,0,59.7,2012-04-22T00:00:00-04:00,2012-04-22 00:00:00-04:00
0,0,59.9,2012-04-22T01:00:00-04:00,2012-04-22 01:00:00-04:00
0,0,60,2012-04-22T02:00:00-04:00,2012-04-22 02:00:00-04:00
0.01,0,59.7,2012-04-22T03:00:00-04:00,2012-04-22 03:00:00-04:00
0,0,59.5,2012-04-22T04:00:00-04:00,2012-04-22 04:00:00-04:00
0,0,58.7,2012-04-22T05:00:00-04:00,2012-04-22 05:00:00-04:00
0.01,0,57.1,2012-04-22T06:00:00-04:00,2012-04-22 06:00:00-04:00
0.01,0,55.2,2012-04-22T07:00:00-04:00,2012-04-22 07:00:00-04:00
0.01,0,52.5,2012-04-22T08:00:00-04:00,2012-04-22 08:00:00-04:00
0.01,0,50.8,2012-04-22T09:00:00-04:00,2012-04-22 09:00:00-04:00
0.01,0,47.7,2012-04-22T10:00:00-04:00,2012-04-22 10:00:00-04:00
0.01,0,45.9,2012-04-22T11:00:00-04:00,2012-04-22 11:00:00-04:00
0.01,0,46.2,2012-04-22T12:00:00-04:00,2012-04-22 12:00:00-04:00
0.01,0,46.3,2012-04-22T13:00:00-04:00,2012-04-22 13:00:00-04:00
0.01,0,46.4,2012-04-22T14:00:00-04:00,2012-04-22 14:00:00-04:00
0.05,0,47.6,2012-04-22T15:00:00-04:00,2012-04-22 15:00:00-04:00
0.08,0,46.4,2012-04-22T16:00:00-04:00,2012-04-22 16:00:00-04:00
0.09,0,45.4,2012-04-22T17:00:00-04:00,2012-04-22 17:00:00-04:00
0.08,0,44.3,2012-04-22T18:00:00-04:00,2012-04-22 18:00:00-04:00
0.07,0,43.5,2012-04-22T19:00:00-04:00,2012-04-22 19:00:00-04:00
0.07,0,43.1,2012-04-22T20:00:00-04:00,2012-04-22 20:00:00-04:00
0.07,0,43.2,2012-04-22T21:00:00-04:00,2012-04-22 21:00:00-04:00
0.07,0,44,2012-04-22T22:00:00-04:00,2012-04-22 22:00:00-04:00
0.09,0,44.6,2012-04-22T23:00:00-04:00,2012-04-22 23:00:00-04:00
0.1,0,45.9,2012-04-23T00:00:00-04:00,2012-04-23 00:00:00-04:00
0.11,0,47.6,2012-04-23T01:00:00-04:00,2012-04-23 01:00:00-04:00
0.13,0,49.8,2012-04-23T02:00:00-04:00,2012-04-23 02:00:00-04:00
0.29,0,46.9,2012-04-23T03:00:00-04:00,2012-04-23 03:00:00-04:00
0.37,0,50.2,2012-04-23T04:00:00-04:00,2012-04-23 04:00:00-04:00
0.36,0,54.6,2012-04-23T05:00:00-04:00,2012-04-23 05:00:00-04:00
0.32,0,57.5,2012-04-23T06:00:00-04:00,2012-04-23 06:00:00-04:00
0.3,0,59.9,2012-04-23T07:00:00-04:00,2012-04-23 07:00:00-04:00
0.25,0,61.1,2012-04-23T08:00:00-04:00,2012-04-23 08:00:00-04:00
0.01,0,60.5,2012-04-23T09:00:00-04:00,2012-04-23 09:00:00-04:00
0.01,0,61.3,2012-04-23T10:00:00-04:00,2012-04-23 10:00:00-04:00
0.01,0,62.6,2012-04-23T11:00:00-04:00,2012-04-23 11:00:00-04:00
0.01,0,62,2012-04-23T12:00:00-04:00,2012-04-23 12:00:00-04:00
0.01,0,61.3,2012-04-23T13:00:00-04:00,2012-04-23 13:00:00-04:00
0,0,61,2012-04-23T14:00:00-04:00,2012-04-23 14:00:00-04:00
0,0,61.3,2012-04-23T15:00:00-04:00,2012-04-23 15:00:00-04:00
0,0,58.9,2012-04-23T16:00:00-04:00,2012-04-23 16:00:00-04:00
0.01,0,54.7,2012-04-23T17:00:00-04:00,2012-04-23 17:00:00-04:00
0.01,0,53,2012-04-23T18:00:00-04:00,2012-04-23 18:00:00-04:00
0.01,0,51.6,2012-04-23T19:00:00-04:00,2012-04-23 19:00:00-04:00
0,0,50.7,2012-04-23T20:00:00-04:00,2012-04-23 20:00:00-04:00
0,0,50.2,2012-04-23T21:00:00-04:00,2012-04-23 21:00:00-04:00
0,0,49.6,2012-04-23T22:00:00-04:00,2012-04-23 22:00:00-04:00
0,0,49.1,2012-04-23T23:00:00-04:00,2012-04-23 23:00:00-04:00
0,0,48.6,2012-04-24T00:00:00-04:00,2012-04-24 00:00:00-04:00
0,0,48,2012-04-24T01:00:00-04:00,2012-04-24 01:00:00-04:00
0,0,47.6,2012-04-24T02:00:00-04:00,2012-04-24 02:00:00-04:00
0,0,48,2012-04-24T03:00:00-04:00,2012-04-24 03:00:00-04:00
0,0,48,2012-04-24T04:00:00-04:00,2012-04-24 04:00:00-04:00
0,0,47.7,2012-04-24T05:00:00-04:00,2012-04-24 05:00:00-04:00
0,0,46.9,2012-04-24T06:00:00-04:00,2012-04-24 06:00:00-04:00
0,0,46.7,2012-04-24T07:00:00-04:00,2012-04-24 07:00:00-04:00
0,0,47,2012-04-24T08:00:00-04:00,2012-04-24 08:00:00-04:00
0,0,46.7,2012-04-24T09:00:00-04:00,2012-04-24 09:00:00-04:00
0,0,46.4,2012-04-24T10:00:00-04:00,2012-04-24 10:00:00-04:00
0,0,47,2012-04-24T11:00:00-04:00,2012-04-24 11:00:00-04:00
0,0,49.4,2012-04-24T12:00:00-04:00,2012-04-24 12:00:00-04:00
0,0,52.5,2012-04-24T13:00:00-04:00,2012-04-24 13:00:00-04:00
0,0,53.9,2012-04-24T14:00:00-04:00,2012-04-24 14:00:00-04:00
0,0,55.7,2012-04-24T15:00:00-04:00,2012-04-24 15:00:00-04:00
0,0,55.4,2012-04-24T16:00:00-04:00,2012-04-24 16:00:00-04:00
0,0,54.4,2012-04-24T17:00:00-04:00,2012-04-24 17:00:00-04:00
0,0,53,2012-04-24T18:00:00-04:00,2012-04-24 18:00:00-04:00
0,0,49.7,2012-04-24T19:00:00-04:00,2012-04-24 19:00:00-04:00
0,0,46.5,2012-04-24T20:00:00-04:00,2012-04-24 20:00:00-04:00
0,0,48.1,2012-04-24T21:00:00-04:00,2012-04-24 21:00:00-04:00
0,0,48.1,2012-04-24T22:00:00-04:00,2012-04-24 22:00:00-04:00
0,0,45.9,2012-04-24T23:00:00-04:00,2012-04-24 23:00:00-04:00
0,0,46.3,2012-04-25T00:00:00-04:00,2012-04-25 00:00:00-04:00
0,0,46.5,2012-04-25T01:00:00-04:00,2012-04-25 01:00:00-04:00
0,0,46.9,2012-04-25T02:00:00-04:00,2012-04-25 02:00:00-04:00
0,0,46.7,2012-04-25T03:00:00-04:00,2012-04-25 03:00:00-04:00
0,0,45.8,2012-04-25T04:00:00-04:00,2012-04-25 04:00:00-04:00
0,0,45.7,2012-04-25T05:00:00-04:00,2012-04-25 05:00:00-04:00
0,0,44.6,2012-04-25T06:00:00-04:00,2012-04-25 06:00:00-04:00
0,0,45.7,2012-04-25T07:00:00-04:00,2012-04-25 07:00:00-04:00
0,0,48.7,2012-04-25T08:00:00-04:00,2012-04-25 08:00:00-04:00
0,0,50.1,2012-04-25T09:00:00-04:00,2012-04-25 09:00:00-04:00
0,0,52.8,2012-04-25T10:00:00-04:00,2012-04-25 10:00:00-04:00
0,0,55.7,2012-04-25T11:00:00-04:00,2012-04-25 11:00:00-04:00
0,0,58.3,2012-04-25T12:00:00-04:00,2012-04-25 12:00:00-04:00
0,0,60.4,2012-04-25T13:00:00-04:00,2012-04-25 13:00:00-04:00
0,0,61,2012-04-25T14:00:00-04:00,2012-04-25 14:00:00-04:00
0,0,58.6,2012-04-25T15:00:00-04:00,2012-04-25 15:00:00-04:00
0.01,0,53.2,2012-04-25T16:00:00-04:00,2012-04-25 16:00:00-04:00
0.02,0,50.7,2012-04-25T17:00:00-04:00,2012-04-25 17:00:00-04:00
0.02,0,50.9,2012-04-25T18:00:00-04:00,2012-04-25 18:00:00-04:00
0.02,0,49.7,2012-04-25T19:00:00-04:00,2012-04-25 19:00:00-04:00
0.02,0,47.5,2012-04-25T20:00:00-04:00,2012-04-25 20:00:00-04:00
0.01,0,48.9,2012-04-25T21:00:00-04:00,2012-04-25 21:00:00-04:00
0,0,46.3,2012-04-25T22:00:00-04:00,2012-04-25 22:00:00-04:00
0,0,44.3,2012-04-25T23:00:00-04:00,2012-04-25 23:00:00-04:00
0,0,42.5,2012-04-26T00:00:00-04:00,2012-04-26 00:00:00-04:00
0,0,41.1,2012-04-26T01:00:00-04:00,2012-04-26 01:00:00-04:00
0,0,40,2012-04-26T02:00:00-04:00,2012-04-26 02:00:00-04:00
0,0,40.9,2012-04-26T03:00:00-04:00,2012-04-26 03:00:00-04:00
0,0,39.6,2012-04-26T04:00:00-04:00,2012-04-26 04:00:00-04:00
0,0,38.3,2012-04-26T05:00:00-04:00,2012-04-26 05:00:00-04:00
0,0,37.3,2012-04-26T06:00:00-04:00,2012-04-26 06:00:00-04:00
0,0,39.9,2012-04-26T07:00:00-04:00,2012-04-26 07:00:00-04:00
0,0,44,2012-04-26T08:00:00-04:00,2012-04-26 08:00:00-04:00
0,0,50.1,2012-04-26T09:00:00-04:00,2012-04-26 09:00:00-04:00
0,0,52.2,2012-04-26T10:00:00-04:00,2012-04-26 10:00:00-04:00
0,0,56.5,2012-04-26T11:00:00-04:00,2012-04-26 11:00:00-04:00
0,0,59.7,2012-04-26T12:00:00-04:00,2012-04-26 12:00:00-04:00
0,0,61.2,2012-04-26T13:00:00-04:00,2012-04-26 13:00:00-04:00
0,0,63.4,2012-04-26T14:00:00-04:00,2012-04-26 14:00:00-04:00
0,0,64,2012-04-26T15:00:00-04:00,2012-04-26 15:00:00-04:00
0,0,60,2012-04-26T16:00:00-04:00,2012-04-26 16:00:00-04:00
0,0,55.4,2012-04-26T17:00:00-04:00,2012-04-26 17:00:00-04:00
0,0,53.7,2012-04-26T18:00:00-04:00,2012-04-26 18:00:00-04:00
0,0,52.7,2012-04-26T19:00:00-04:00,2012-04-26 19:00:00-04:00
0,0,52.5,2012-04-26T20:00:00-04:00,2012-04-26 20:00:00-04:00
0.01,0,52.4,2012-04-26T21:00:00-04:00,2012-04-26 21:00:00-04:00
0.01,0,52.5,2012-04-26T22:00:00-04:00,2012-04-26 22:00:00-04:00
0.01,0,53.1,2012-04-26T23:00:00-04:00,2012-04-26 23:00:00-04:00
0.01,0,53.1,2012-04-27T00:00:00-04:00,2012-04-27 00:00:00-04:00
0.01,0,52.7,2012-04-27T01:00:00-04:00,2012-04-27 01:00:00-04:00
0.01,0,52.2,2012-04-27T02:00:00-04:00,2012-04-27 02:00:00-04:00
0.02,0,53.6,2012-04-27T03:00:00-04:00,2012-04-27 03:00:00-04:00
0.02,0,53.9,2012-04-27T04:00:00-04:00,2012-04-27 04:00:00-04:00
0.04,0,51.3,2012-04-27T05:00:00-04:00,2012-04-27 05:00:00-04:00
0.03,0,49,2012-04-27T06:00:00-04:00,2012-04-27 06:00:00-04:00
0.02,0,47.6,2012-04-27T07:00:00-04:00,2012-04-27 07:00:00-04:00
0.02,0,48.6,2012-04-27T08:00:00-04:00,2012-04-27 08:00:00-04:00
0,0,50.6,2012-04-27T09:00:00-04:00,2012-04-27 09:00:00-04:00
0,0,52.4,2012-04-27T10:00:00-04:00,2012-04-27 10:00:00-04:00
0,0,51,2012-04-27T11:00:00-04:00,2012-04-27 11:00:00-04:00
0,0,52.3,2012-04-27T12:00:00-04:00,2012-04-27 12:00:00-04:00
0,0,53.7,2012-04-27T13:00:00-04:00,2012-04-27 13:00:00-04:00
0,0,54.3,2012-04-27T14:00:00-04:00,2012-04-27 14:00:00-04:00
0,0,54.7,2012-04-27T15:00:00-04:00,2012-04-27 15:00:00-04:00
0,0,53.6,2012-04-27T16:00:00-04:00,2012-04-27 16:00:00-04:00
0,0,51.7,2012-04-27T17:00:00-04:00,2012-04-27 17:00:00-04:00
0,0,48.8,2012-04-27T18:00:00-04:00,2012-04-27 18:00:00-04:00
0,0,45.8,2012-04-27T19:00:00-04:00,2012-04-27 19:00:00-04:00
0,0,43.4,2012-04-27T20:00:00-04:00,2012-04-27 20:00:00-04:00
0,0,40.7,2012-04-27T21:00:00-04:00,2012-04-27 21:00:00-04:00
0,0,39,2012-04-27T22:00:00-04:00,2012-04-27 22:00:00-04:00
0,0,37.5,2012-04-27T23:00:00-04:00,2012-04-27 23:00:00-04:00
0,0,36.3,2012-04-28T00:00:00-04:00,2012-04-28 00:00:00-04:00
0,0,35.2,2012-04-28T01:00:00-04:00,2012-04-28 01:00:00-04:00
0,0,34.2,2012-04-28T02:00:00-04:00,2012-04-28 02:00:00-04:00
0,0,35,2012-04-28T03:00:00-04:00,2012-04-28 03:00:00-04:00
0,0,33.8,2012-04-28T04:00:00-04:00,2012-04-28 04:00:00-04:00
0,0,32.7,2012-04-28T05:00:00-04:00,2012-04-28 05:00:00-04:00
0,0,31.5,2012-04-28T06:00:00-04:00,2012-04-28 06:00:00-04:00
0,0,34,2012-04-28T07:00:00-04:00,2012-04-28 07:00:00-04:00
0,0,36.5,2012-04-28T08:00:00-04:00,2012-04-28 08:00:00-04:00
0,0,40.1,2012-04-28T09:00:00-04:00,2012-04-28 09:00:00-04:00
0,0,43.7,2012-04-28T10:00:00-04:00,2012-04-28 10:00:00-04:00
0,0,47.1,2012-04-28T11:00:00-04:00,2012-04-28 11:00:00-04:00
0,0,50.2,2012-04-28T12:00:00-04:00,2012-04-28 12:00:00-04:00
0,0,52.1,2012-04-28T13:00:00-04:00,2012-04-28 13:00:00-04:00
0,0,54.1,2012-04-28T14:00:00-04:00,2012-04-28 14:00:00-04:00
0,0,56.5,2012-04-28T15:00:00-04:00,2012-04-28 15:00:00-04:00
0,0,56.9,2012-04-28T16:00:00-04:00,2012-04-28 16:00:00-04:00
0,0,55.9,2012-04-28T17:00:00-04:00,2012-04-28 17:00:00-04:00
0,0,53.7,2012-04-28T18:00:00-04:00,2012-04-28 18:00:00-04:00
0,0,49.7,2012-04-28T19:00:00-04:00,2012-04-28 19:00:00-04:00
0,0,46.9,2012-04-28T20:00:00-04:00,2012-04-28 20:00:00-04:00
0,0,48.1,2012-04-28T21:00:00-04:00,2012-04-28 21:00:00-04:00
0,0,46.9,2012-04-28T22:00:00-04:00,2012-04-28 22:00:00-04:00
0,0,45.2,2012-04-28T23:00:00-04:00,2012-04-28 23:00:00-04:00
0,0,43.7,2012-04-29T00:00:00-04:00,2012-04-29 00:00:00-04:00
0,0,42.5,2012-04-29T01:00:00-04:00,2012-04-29 01:00:00-04:00
0,0,40.6,2012-04-29T02:00:00-04:00,2012-04-29 02:00:00-04:00
0,0,38.7,2012-04-29T03:00:00-04:00,2012-04-29 03:00:00-04:00
0,0,37.8,2012-04-29T04:00:00-04:00,2012-04-29 04:00:00-04:00
0,0,36.7,2012-04-29T05:00:00-04:00,2012-04-29 05:00:00-04:00
0,0,36.1,2012-04-29T06:00:00-04:00,2012-04-29 06:00:00-04:00
0,0,39.1,2012-04-29T07:00:00-04:00,2012-04-29 07:00:00-04:00
0,0,43.2,2012-04-29T08:00:00-04:00,2012-04-29 08:00:00-04:00
0,0,47.1,2012-04-29T09:00:00-04:00,2012-04-29 09:00:00-04:00
0,0,49.4,2012-04-29T10:00:00-04:00,2012-04-29 10:00:00-04:00
0,0,51.7,2012-04-29T11:00:00-04:00,2012-04-29 11:00:00-04:00
